DeepFlavour;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 30, 40, 0.0395, 0.049, -15587.4792628*(x-0.0395)*(x-0.0395)*(x-0.0395)+222.121579495*(x-0.0395)*(x-0.0395)+0.0*(x-0.0395)+1.1606454849243164
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 30, 40, 0.049, 0.0625, 90077.574682*(x-0.049)*(x-0.049)*(x-0.049)-1824.07088731*(x-0.049)*(x-0.049)+0.0*(x-0.049)+1.167327642440796
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 30, 40, 0.0625, 0.1, -2685.08119936*(x-0.0625)*(x-0.0625)*(x-0.0625)+151.035817464*(x-0.0625)*(x-0.0625)+0.0*(x-0.0625)+1.0565153360366821
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 30, 40, 0.1, 0.1705, 194.269541929*(x-0.1)*(x-0.1)*(x-0.1)-20.544004059*(x-0.1)*(x-0.1)+0.0*(x-0.1)+1.1273133754730225
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 30, 40, 0.1705, 0.611, 1.44937754753*(x-0.1705)*(x-0.1705)*(x-0.1705)+0.0*(x-0.1705)*(x-0.1705)+0.0*(x-0.1705)+1.093277096748352
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 30, 40, 0.611, 1.1, 1.21716225147
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 30, 40, -15, 0, 0.0
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 30, 40, 0, 0.005, 0.752862274647
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 30, 40, 0.005, 0.0145, -41733.4699637*(x-0.005)*(x-0.005)*(x-0.005)-464.012095552*(x-0.005)*(x-0.005)+34.0908985389*(x-0.005)+0.752862274646759
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 30, 40, 0.0145, 0.024, -30541.6062912*(x-0.0145)*(x-0.0145)*(x-0.0145)-173.866835785*(x-0.0145)*(x-0.0145)+13.9753317307*(x-0.0145)+0.999067485332489
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 30, 40, 0.024, 0.035, 3429.58150977*(x-0.024)*(x-0.024)*(x-0.024)-133.874504299*(x-0.024)*(x-0.024)+2.40272194744*(x-0.024)+1.0899560451507568
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 30, 40, 0.035, 0.0475, -1504.26183757*(x-0.035)*(x-0.035)*(x-0.035)+0.108071818111*(x-0.035)*(x-0.035)+0.702420940907*(x-0.035)+1.1047519445419312
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 30, 40, 0.0475, 0.0615, 78183.2412028*(x-0.0475)*(x-0.0475)*(x-0.0475)-1644.58913209*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+1.110611081123352
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 30, 40, 0.0615, 0.079, -8.02821865436*(x-0.0615)*(x-0.0615)*(x-0.0615)+2.40359420284*(x-0.0615)*(x-0.0615)-0.076749871211*(x-0.0615)+1.0028064250946045
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 30, 40, 0.079, 0.1105, -1416.75891688*(x-0.079)*(x-0.079)*(x-0.079)+79.7134614392*(x-0.079)*(x-0.079)+0.0*(x-0.079)+1.002156376838684
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 30, 40, 0.1105, 0.1635, -146.778196943*(x-0.1105)*(x-0.1105)*(x-0.1105)+4.07819717733*(x-0.1105)*(x-0.1105)+0.804610964841*(x-0.1105)+1.0369700193405151
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 30, 40, 0.1635, 0.2365, 145.375044793*(x-0.1635)*(x-0.1635)*(x-0.1635)-15.9185674048*(x-0.1635)*(x-0.1635)+0.0*(x-0.1635)+1.0692181587219238
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 30, 40, 0.2365, 0.3195, -106.096959181*(x-0.2365)*(x-0.2365)*(x-0.2365)+14.2229668734*(x-0.2365)*(x-0.2365)+0.0*(x-0.2365)+1.0409414768218994
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 30, 40, 0.3195, 0.6855, -0.0266385686075*(x-0.3195)*(x-0.3195)*(x-0.3195)-0.215302537302*(x-0.3195)*(x-0.3195)+0.168306645594*(x-0.3195)+1.0782586336135864
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 30, 40, 0.6855, 1.1, 1.10971176624
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 40, 60, -15, 0, 0.0
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 40, 60, 0, 0.0015, 0.57953286171
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 40, 60, 0.0015, 0.004, -34676.3072772*(x-0.0015)*(x-0.0015)*(x-0.0015)+990.682626358*(x-0.0015)*(x-0.0015)+58.3200593789*(x-0.0015)+0.5795328617095947
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 40, 60, 0.004, 0.006, -1392947.09279*(x-0.004)*(x-0.004)*(x-0.004)+3798.24950399*(x-0.004)*(x-0.004)+62.6232917493*(x-0.004)+0.7309829592704773
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 40, 60, 0.006, 0.008, -209708.156758*(x-0.006)*(x-0.006)*(x-0.006)-1169.62595315*(x-0.006)*(x-0.006)+61.1009246517*(x-0.006)+0.8602789640426636
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 40, 60, 0.008, 0.0105, -1334442.46243*(x-0.008)*(x-0.008)*(x-0.008)+1837.65222554*(x-0.008)*(x-0.008)+53.905922958*(x-0.008)+0.97612464427948
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 40, 60, 0.0105, 0.0135, -2165822.10643*(x-0.0105)*(x-0.0105)*(x-0.0105)+3910.59586941*(x-0.0105)*(x-0.0105)+38.0733879152*(x-0.0105)+1.1015241146087646
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 40, 60, 0.0135, 0.017, 193697.052891*(x-0.0135)*(x-0.0135)*(x-0.0135)-1103.00720705*(x-0.0135)*(x-0.0135)+3.05976625798*(x-0.0135)+1.19246244430542
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 40, 60, 0.017, 0.021, 15855.5065729*(x-0.017)*(x-0.017)*(x-0.017)+815.396249167*(x-0.017)*(x-0.017)+2.45708250234*(x-0.017)+1.1979645490646362
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 40, 60, 0.021, 0.025, -1921562.04761*(x-0.021)*(x-0.021)*(x-0.021)+11851.9396814*(x-0.021)*(x-0.021)+9.74131681117*(x-0.021)+1.2218539714813232
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 40, 60, 0.025, 0.031, -17343.0118119*(x-0.025)*(x-0.025)*(x-0.025)-673.654452249*(x-0.025)*(x-0.025)+12.3218559772*(x-0.025)+1.327470302581787
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 40, 60, 0.031, 0.068, 624.937312439*(x-0.031)*(x-0.031)*(x-0.031)-57.0080632245*(x-0.031)*(x-0.031)+2.36495727457*(x-0.031)+1.373403787612915
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 40, 60, 0.068, 0.5555, -0.645440289603*(x-0.068)*(x-0.068)*(x-0.068)-0.259281417095*(x-0.068)*(x-0.068)+0.712978138146*(x-0.068)+1.414518117904663
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 40, 60, 0.5555, 1.1, 1.62569606304
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 40, 60, -15, 0, 0.0
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 40, 60, 0, 0.0015, 0.600735247135
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 40, 60, 0.0015, 0.0035, -925802.06913*(x-0.0015)*(x-0.0015)*(x-0.0015)+8217.50934367*(x-0.0015)*(x-0.0015)+35.7324580352*(x-0.0015)+0.6007352471351624
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 40, 60, 0.0035, 0.0045, -10534259.7931*(x-0.0035)*(x-0.0035)*(x-0.0035)+20603.373275*(x-0.0035)*(x-0.0035)+57.4928705803*(x-0.0035)+0.6976637840270996
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 40, 60, 0.0045, 0.0055, -184135.094524*(x-0.0045)*(x-0.0045)*(x-0.0045)-274.65019301*(x-0.0045)*(x-0.0045)+67.0968377511*(x-0.0045)+0.7652257680892944
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 40, 60, 0.0055, 0.007, -16805798.3381*(x-0.0055)*(x-0.0055)*(x-0.0055)+24728.8700814*(x-0.0055)*(x-0.0055)+65.9951320815*(x-0.0055)+0.8318638205528259
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 40, 60, 0.007, 0.009, 3943422.75905*(x-0.007)*(x-0.007)*(x-0.007)-13151.0960366*(x-0.007)*(x-0.007)+26.7426035436*(x-0.007)+0.9297769069671631
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 40, 60, 0.009, 0.0115, -1926299.24725*(x-0.009)*(x-0.009)*(x-0.009)+9404.91510322*(x-0.009)*(x-0.009)+21.4592925058*(x-0.009)+0.9622051119804382
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 40, 60, 0.0115, 0.016, -1143668.70566*(x-0.0115)*(x-0.0115)*(x-0.0115)+4999.80568161*(x-0.0115)*(x-0.0115)+32.365757136*(x-0.0115)+1.0445356369018555
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 40, 60, 0.016, 0.025, 33230.5164493*(x-0.016)*(x-0.016)*(x-0.016)-723.430595264*(x-0.016)*(x-0.016)+7.88613440182*(x-0.016)+1.1872107982635498
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 40, 60, 0.025, 0.049, -2312.80836405*(x-0.025)*(x-0.025)*(x-0.025)+22.0236181006*(x-0.025)*(x-0.025)+2.93939918424*(x-0.025)+1.2238131761550903
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 40, 60, 0.049, 0.1085, 315.347709752*(x-0.049)*(x-0.049)*(x-0.049)-29.0970287949*(x-0.049)*(x-0.049)+0.0*(x-0.049)+1.2750720977783203
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 40, 60, 0.1085, 0.58, -0.0822517188477*(x-0.1085)*(x-0.1085)*(x-0.1085)+0.178339270722*(x-0.1085)*(x-0.1085)-0.11331723824*(x-0.1085)+1.238487720489502
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 40, 60, 0.58, 1.1, 1.21608400345
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 40, 60, -15, 0, 0.0
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 40, 60, 0, 0.0025, 0.694410741329
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 40, 60, 0.0025, 0.007, -19846.8292558*(x-0.0025)*(x-0.0025)*(x-0.0025)-708.534967518*(x-0.0025)*(x-0.0025)+39.2541355557*(x-0.0025)+0.6944107413291931
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 40, 60, 0.007, 0.0115, -169069.115034*(x-0.007)*(x-0.007)*(x-0.007)+52.2760501332*(x-0.007)*(x-0.007)+31.6716259707*(x-0.007)+0.8548979759216309
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 40, 60, 0.0115, 0.017, -217343.888628*(x-0.0115)*(x-0.0115)*(x-0.0115)+404.796126812*(x-0.0115)*(x-0.0115)+21.8711616836*(x-0.0115)+0.9830724596977234
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 40, 60, 0.017, 0.023, -40014.0753472*(x-0.017)*(x-0.017)*(x-0.017)-189.870087338*(x-0.017)*(x-0.017)+6.59996118555*(x-0.017)+1.0794483423233032
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 40, 60, 0.023, 0.0295, 5749.82703465*(x-0.023)*(x-0.023)*(x-0.023)-56.0608135878*(x-0.023)*(x-0.023)+0.0*(x-0.023)+1.103569746017456
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 40, 60, 0.0295, 0.037, -527767.040111*(x-0.0295)*(x-0.0295)*(x-0.0295)+5937.37920125*(x-0.0295)*(x-0.0295)+0.0*(x-0.0295)+1.1027802228927612
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 40, 60, 0.037, 0.0485, 33521.6609997*(x-0.037)*(x-0.037)*(x-0.037)-702.760766711*(x-0.037)*(x-0.037)+0.0*(x-0.037)+1.2141060829162598
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 40, 60, 0.0485, 0.0805, 1238.99241694*(x-0.0485)*(x-0.0485)*(x-0.0485)-19.2479834811*(x-0.0485)*(x-0.0485)-2.86377863272*(x-0.0485)+1.1721482276916504
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 40, 60, 0.0805, 0.1465, -3.05498632125*(x-0.0805)*(x-0.0805)*(x-0.0805)+2.49535933267*(x-0.0805)*(x-0.0805)-0.289464870667*(x-0.0805)+1.1013966798782349
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 40, 60, 0.1465, 0.2295, -85.791508715*(x-0.1465)*(x-0.1465)*(x-0.1465)+11.0956302624*(x-0.1465)*(x-0.1465)+0.0*(x-0.1465)+1.0922834873199463
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 40, 60, 0.2295, 0.6405, 0.0438590559507*(x-0.2295)*(x-0.2295)*(x-0.2295)-0.110763576299*(x-0.2295)*(x-0.2295)+0.0688215129473*(x-0.2295)+1.1196668148040771
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 40, 60, 0.6405, 1.1, 1.13228714466
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 60, 10000.0, -15, 0, 0.0
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 60, 10000.0, 0, 0.0015, 0.646457791328
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 60, 10000.0, 0.0015, 0.004, -83388.4770995*(x-0.0015)*(x-0.0015)*(x-0.0015)+1928.5314353*(x-0.0015)*(x-0.0015)+55.7569411066*(x-0.0015)+0.6464577913284302
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 60, 10000.0, 0.004, 0.006, -1721007.34632*(x-0.004)*(x-0.004)*(x-0.004)+5422.66392613*(x-0.004)*(x-0.004)+63.8360643374*(x-0.004)+0.7966005206108093
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 60, 10000.0, 0.006, 0.008, -3612456.45991*(x-0.006)*(x-0.006)*(x-0.006)+5884.3385339*(x-0.006)*(x-0.006)+64.8746318861*(x-0.006)+0.932195246219635
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 60, 10000.0, 0.008, 0.01, 4324203.54637*(x-0.008)*(x-0.008)*(x-0.008)-13514.2751442*(x-0.008)*(x-0.008)+45.0625085028*(x-0.008)+1.0565822124481201
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 60, 10000.0, 0.01, 0.012, -16567692.9198*(x-0.01)*(x-0.01)*(x-0.01)+38979.1161389*(x-0.01)*(x-0.01)+42.8958504825*(x-0.01)+1.1272437572479248
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 60, 10000.0, 0.012, 0.014, 15377938.7474*(x-0.012)*(x-0.012)*(x-0.012)-46133.8162422*(x-0.012)*(x-0.012)+0.0*(x-0.012)+1.23641037940979
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 60, 10000.0, 0.014, 0.0165, -16377151.4893*(x-0.014)*(x-0.014)*(x-0.014)+61414.3180847*(x-0.014)*(x-0.014)+0.0*(x-0.014)+1.174898624420166
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 60, 10000.0, 0.0165, 0.0195, 122361.712986*(x-0.0165)*(x-0.0165)*(x-0.0165)-550.627708435*(x-0.0165)*(x-0.0165)+0.0*(x-0.0165)+1.3028451204299927
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 60, 10000.0, 0.0195, 0.0235, -806729.166255*(x-0.0195)*(x-0.0195)*(x-0.0195)+5265.00808615*(x-0.0195)*(x-0.0195)+0.0*(x-0.0195)+1.3011932373046875
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 60, 10000.0, 0.0235, 0.0615, 740.312641421*(x-0.0235)*(x-0.0235)*(x-0.0235)-73.1505156198*(x-0.0235)*(x-0.0235)+3.39706470893*(x-0.0235)+1.3338027000427246
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 60, 10000.0, 0.0615, 0.5535, -0.807775938553*(x-0.0615)*(x-0.0615)*(x-0.0615)-0.465507581394*(x-0.0615)*(x-0.0615)+1.04465988446*(x-0.0615)+1.3978842496871948
3, iterativefit, down_jesHF, 2, 0.0, 0.8, 60, 10000.0, 0.5535, 1.1, 1.70297181606
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 60, 10000.0, -15, 0, 0.0
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 60, 10000.0, 0, 0.0015, 0.666735112667
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 60, 10000.0, 0.0015, 0.0035, -2930680.49263*(x-0.0015)*(x-0.0015)*(x-0.0015)+20971.247711*(x-0.0015)*(x-0.0015)+25.5154867967*(x-0.0015)+0.6667351126670837
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 60, 10000.0, 0.0035, 0.0045, -75819868.3045*(x-0.0035)*(x-0.0035)*(x-0.0035)+102652.477001*(x-0.0035)*(x-0.0035)+74.2323117292*(x-0.0035)+0.7782056331634521
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 60, 10000.0, 0.0045, 0.0055, 11407481.3117*(x-0.0045)*(x-0.0045)*(x-0.0045)-28409.1795853*(x-0.0045)*(x-0.0045)+52.0776608172*(x-0.0045)+0.8792705535888672
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 60, 10000.0, 0.0055, 0.0065, 13810863.9131*(x-0.0055)*(x-0.0055)*(x-0.0055)-17866.1024984*(x-0.0055)*(x-0.0055)+29.4817455815*(x-0.0055)+0.9143465161323547
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 60, 10000.0, 0.0065, 0.008, -22753379.6593*(x-0.0065)*(x-0.0065)*(x-0.0065)+52446.223174*(x-0.0065)*(x-0.0065)+35.182132324*(x-0.0065)+0.9397730231285095
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 60, 10000.0, 0.008, 0.0105, 484683.144888*(x-0.008)*(x-0.008)*(x-0.008)-6025.93953117*(x-0.008)*(x-0.008)+38.9354891455*(x-0.008)+1.0337575674057007
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 60, 10000.0, 0.0105, 0.014, 62652.2895124*(x-0.0105)*(x-0.0105)*(x-0.0105)-1611.41785275*(x-0.0105)*(x-0.0105)+17.8936004563*(x-0.0105)+1.101007342338562
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 60, 10000.0, 0.014, 0.02, 7809.22463706*(x-0.014)*(x-0.014)*(x-0.014)-452.827148761*(x-0.014)*(x-0.014)+8.91614712669*(x-0.014)+1.1465812921524048
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 60, 10000.0, 0.02, 0.045, -2287.09594267*(x-0.02)*(x-0.02)*(x-0.02)-0.746254196971*(x-0.02)*(x-0.02)+4.32561760236*(x-0.02)+1.1854631900787354
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 60, 10000.0, 0.045, 0.1075, 223.358398438*(x-0.045)*(x-0.045)*(x-0.045)-20.9398498535*(x-0.045)*(x-0.045)+0.0*(x-0.045)+1.2574013471603394
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 60, 10000.0, 0.1075, 0.5795, 0.468547594178*(x-0.1075)*(x-0.1075)*(x-0.1075)+0.0*(x-0.1075)*(x-0.1075)+0.0*(x-0.1075)+1.2301359176635742
3, iterativefit, down_jesHF, 2, 0.8, 1.6, 60, 10000.0, 0.5795, 1.1, 1.27940559387
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 60, 10000.0, -15, 0, 0.0
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 60, 10000.0, 0, 0.0015, 0.677303552628
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 60, 10000.0, 0.0015, 0.004, -45901.0986165*(x-0.0015)*(x-0.0015)*(x-0.0015)+1492.80736538*(x-0.0015)*(x-0.0015)+34.4820380211*(x-0.0015)+0.6773035526275635
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 60, 10000.0, 0.004, 0.0065, -3173642.88787*(x-0.004)*(x-0.004)*(x-0.004)+9426.91458506*(x-0.004)*(x-0.004)+41.0854292489*(x-0.004)+0.7721214890480042
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 60, 10000.0, 0.0065, 0.0095, 1881764.54836*(x-0.0065)*(x-0.0065)*(x-0.0065)-8289.75244017*(x-0.0065)*(x-0.0065)+28.7141980266*(x-0.0065)+0.8841651082038879
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 60, 10000.0, 0.0095, 0.0125, -8367980.21059*(x-0.0095)*(x-0.0095)*(x-0.0095)+32692.0232491*(x-0.0095)*(x-0.0095)+29.7833261912*(x-0.0095)+0.9465075731277466
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 60, 10000.0, 0.0125, 0.016, 5588.58710197*(x-0.0125)*(x-0.0125)*(x-0.0125)-29.3400822853*(x-0.0125)*(x-0.0125)+0.0*(x-0.0125)+1.1041502952575684
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 60, 10000.0, 0.016, 0.0205, -68949.6028642*(x-0.016)*(x-0.016)*(x-0.016)+938.00284071*(x-0.016)*(x-0.016)+0.0*(x-0.016)+1.1040304899215698
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 60, 10000.0, 0.0205, 0.0285, -274214.74755*(x-0.0205)*(x-0.0205)*(x-0.0205)+3024.74339608*(x-0.0205)*(x-0.0205)+4.25333719239*(x-0.0205)+1.1167420148849487
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 60, 10000.0, 0.0285, 0.058, 3576.66745685*(x-0.0285)*(x-0.0285)*(x-0.0285)-161.363005785*(x-0.0285)*(x-0.0285)+0.0*(x-0.0285)+1.2039543390274048
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 60, 10000.0, 0.058, 0.1235, -2.90090149074*(x-0.058)*(x-0.058)*(x-0.058)+1.67915691772*(x-0.058)*(x-0.058)-0.182632778359*(x-0.058)+1.1553497314453125
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 60, 10000.0, 0.1235, 0.2065, -346.104667455*(x-0.1235)*(x-0.1235)*(x-0.1235)+43.0900310982*(x-0.1235)*(x-0.1235)+0.0*(x-0.1235)+1.1497761011123657
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 60, 10000.0, 0.2065, 0.629, -1.98524163731*(x-0.2065)*(x-0.2065)*(x-0.2065)+0.0*(x-0.2065)*(x-0.2065)+0.0*(x-0.2065)+1.248725175857544
3, iterativefit, down_jesHF, 2, 1.6, 2.5, 60, 10000.0, 0.629, 1.1, 1.09900045395
3, iterativefit, up_jesRelativeBal, 0, 0.0, 2.5, 20, 30, -15, 0, 0.0
3, iterativefit, up_jesRelativeBal, 0, 0.0, 2.5, 20, 30, 0, 0.086, 1.53706610203
3, iterativefit, up_jesRelativeBal, 0, 0.0, 2.5, 20, 30, 0.086, 0.192, 13.0234538545*(x-0.086)*(x-0.086)*(x-0.086)-6.30634254752*(x-0.086)*(x-0.086)-2.40699678028*(x-0.086)+1.537066102027893
3, iterativefit, up_jesRelativeBal, 0, 0.0, 2.5, 20, 30, 0.192, 0.233, 2380.44622298*(x-0.192)*(x-0.192)*(x-0.192)-106.093213228*(x-0.192)*(x-0.192)-3.30494681783*(x-0.192)+1.2265775203704834
3, iterativefit, up_jesRelativeBal, 0, 0.0, 2.5, 20, 30, 0.233, 0.2745, -1373.4990341*(x-0.233)*(x-0.233)*(x-0.233)+85.5003148728*(x-0.233)*(x-0.233)+0.0*(x-0.233)+1.0767947435379028
3, iterativefit, up_jesRelativeBal, 0, 0.0, 2.5, 20, 30, 0.2745, 0.3235, 1524.60369653*(x-0.2745)*(x-0.2745)*(x-0.2745)-125.427271965*(x-0.2745)*(x-0.2745)+0.0*(x-0.2745)+1.1258790493011475
3, iterativefit, up_jesRelativeBal, 0, 0.0, 2.5, 20, 30, 0.3235, 0.383, -9.29659704685*(x-0.3235)*(x-0.3235)*(x-0.3235)+7.9356390054*(x-0.3235)*(x-0.3235)-1.31015222641*(x-0.3235)+1.004096269607544
3, iterativefit, up_jesRelativeBal, 0, 0.0, 2.5, 20, 30, 0.383, 0.445, 43.233677392*(x-0.383)*(x-0.383)*(x-0.383)-0.274377014801*(x-0.383)*(x-0.383)-0.464548017849*(x-0.383)+0.9522780776023865
3, iterativefit, up_jesRelativeBal, 0, 0.0, 2.5, 20, 30, 0.445, 0.5085, -106.496378111*(x-0.445)*(x-0.445)*(x-0.445)+10.143780015*(x-0.445)*(x-0.445)+0.0*(x-0.445)+0.932725191116333
3, iterativefit, up_jesRelativeBal, 0, 0.0, 2.5, 20, 30, 0.5085, 0.573, 366.125829172*(x-0.5085)*(x-0.5085)*(x-0.5085)-35.4226739724*(x-0.5085)*(x-0.5085)+0.0*(x-0.5085)+0.9463592767715454
3, iterativefit, up_jesRelativeBal, 0, 0.0, 2.5, 20, 30, 0.573, 0.6375, -416.068374635*(x-0.573)*(x-0.573)*(x-0.573)+40.2546152459*(x-0.573)*(x-0.573)+0.0*(x-0.573)+0.8972368836402893
3, iterativefit, up_jesRelativeBal, 0, 0.0, 2.5, 20, 30, 0.6375, 0.703, 33.4451084402*(x-0.6375)*(x-0.6375)*(x-0.6375)-8.54152759336*(x-0.6375)*(x-0.6375)+0.0*(x-0.6375)+0.95305997133255
3, iterativefit, up_jesRelativeBal, 0, 0.0, 2.5, 20, 30, 0.703, 0.769, 762.79800996*(x-0.703)*(x-0.703)*(x-0.703)-70.301272037*(x-0.703)*(x-0.703)-0.688476485273*(x-0.703)+0.9258131384849548
3, iterativefit, up_jesRelativeBal, 0, 0.0, 2.5, 20, 30, 0.769, 0.835, -437.35573612*(x-0.769)*(x-0.769)*(x-0.769)+43.2982178759*(x-0.769)*(x-0.769)+0.0*(x-0.769)+0.7934427261352539
3, iterativefit, up_jesRelativeBal, 0, 0.0, 2.5, 20, 30, 0.835, 0.901, 50.7683256578*(x-0.835)*(x-0.835)*(x-0.835)-10.6068360943*(x-0.835)*(x-0.835)+0.0*(x-0.835)+0.8563117384910583
3, iterativefit, up_jesRelativeBal, 0, 0.0, 2.5, 20, 30, 0.901, 0.972, 60.0619766988*(x-0.901)*(x-0.901)*(x-0.901)-17.0216787765*(x-0.901)*(x-0.901)-0.736661884747*(x-0.901)+0.8247040510177612
3, iterativefit, up_jesRelativeBal, 0, 0.0, 2.5, 20, 30, 0.972, 1.1, 0.708091616631
3, iterativefit, up_jesRelativeBal, 0, 0.0, 2.5, 30, 50, -15, 0, 0.0
3, iterativefit, up_jesRelativeBal, 0, 0.0, 2.5, 30, 50, 0, 0.075, 1.34668886662
3, iterativefit, up_jesRelativeBal, 0, 0.0, 2.5, 30, 50, 0.075, 0.1745, 55.583773684*(x-0.075)*(x-0.075)*(x-0.075)-16.7348679594*(x-0.075)*(x-0.075)+0.0*(x-0.075)+1.3466888666152954
3, iterativefit, up_jesRelativeBal, 0, 0.0, 2.5, 30, 50, 0.1745, 0.2245, 1588.95092071*(x-0.1745)*(x-0.1745)*(x-0.1745)-102.377729477*(x-0.1745)*(x-0.1745)-1.67935895768*(x-0.1745)+1.235763669013977
